,location,city,country,utc,local,parameter,value,unit,latitude,longitude,attribution
7925,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-22T03:00:00Z,2018-09-21T21:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7926,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-22T03:00:00Z,2018-09-21T21:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7937,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-22T02:00:00Z,2018-09-21T20:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7948,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-22T02:00:00Z,2018-09-21T20:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7950,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-22T01:00:00Z,2018-09-21T19:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7957,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-22T01:00:00Z,2018-09-21T19:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7964,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-22T00:00:00Z,2018-09-21T18:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7967,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-22T00:00:00Z,2018-09-21T18:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7985,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T23:00:00Z,2018-09-21T17:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7989,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T23:00:00Z,2018-09-21T17:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
7996,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T22:00:00Z,2018-09-21T16:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8006,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T22:00:00Z,2018-09-21T16:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8015,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T21:00:00Z,2018-09-21T15:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8022,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T21:00:00Z,2018-09-21T15:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8029,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T20:00:00Z,2018-09-21T14:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8036,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T20:00:00Z,2018-09-21T14:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8041,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T18:00:00Z,2018-09-21T12:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8045,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T18:00:00Z,2018-09-21T12:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8058,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T17:00:00Z,2018-09-21T11:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8062,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T17:00:00Z,2018-09-21T11:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8067,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T16:00:00Z,2018-09-21T10:00:00-06:00,no2,0.009000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8075,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T16:00:00Z,2018-09-21T10:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8083,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T15:00:00Z,2018-09-21T09:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8089,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T15:00:00Z,2018-09-21T09:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8102,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T14:00:00Z,2018-09-21T08:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8105,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T14:00:00Z,2018-09-21T08:00:00-06:00,no2,0.009000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8113,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T13:00:00Z,2018-09-21T07:00:00-06:00,no2,0.017,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8118,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T13:00:00Z,2018-09-21T07:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8128,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T12:00:00Z,2018-09-21T06:00:00-06:00,no2,0.019,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8131,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T12:00:00Z,2018-09-21T06:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8141,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T11:00:00Z,2018-09-21T05:00:00-06:00,no2,0.006999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8146,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T11:00:00Z,2018-09-21T05:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8156,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T10:00:00Z,2018-09-21T04:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8161,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T10:00:00Z,2018-09-21T04:00:00-06:00,no2,0.005,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8168,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T09:00:00Z,2018-09-21T03:00:00-06:00,no2,0.005,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8178,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T09:00:00Z,2018-09-21T03:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8189,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T07:00:00Z,2018-09-21T01:00:00-06:00,no2,0.001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8194,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T07:00:00Z,2018-09-21T01:00:00-06:00,no2,0.004,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8199,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T06:00:00Z,2018-09-21T00:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8202,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T06:00:00Z,2018-09-21T00:00:00-06:00,no2,0.005,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8224,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T04:00:00Z,2018-09-20T22:00:00-06:00,no2,0.006999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8231,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T04:00:00Z,2018-09-20T22:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8241,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T03:00:00Z,2018-09-20T21:00:00-06:00,no2,0.019,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8245,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T03:00:00Z,2018-09-20T21:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8258,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T02:00:00Z,2018-09-20T20:00:00-06:00,no2,0.017,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8262,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T02:00:00Z,2018-09-20T20:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8273,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T01:00:00Z,2018-09-20T19:00:00-06:00,no2,0.019,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8274,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T01:00:00Z,2018-09-20T19:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8287,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-21T00:00:00Z,2018-09-20T18:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8288,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-21T00:00:00Z,2018-09-20T18:00:00-06:00,no2,0.013999999999999999,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8298,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T22:00:00Z,2018-09-20T16:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8308,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T22:00:00Z,2018-09-20T16:00:00-06:00,no2,0.003,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8313,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T21:00:00Z,2018-09-20T15:00:00-06:00,no2,0.004,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8322,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T21:00:00Z,2018-09-20T15:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8330,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T20:00:00Z,2018-09-20T14:00:00-06:00,no2,0.011000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8341,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T20:00:00Z,2018-09-20T14:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8346,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T19:00:00Z,2018-09-20T13:00:00-06:00,no2,0.002,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8356,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T19:00:00Z,2018-09-20T13:00:00-06:00,no2,0.01,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8362,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T18:00:00Z,2018-09-20T12:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8369,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T18:00:00Z,2018-09-20T12:00:00-06:00,no2,0.006,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8376,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T17:00:00Z,2018-09-20T11:00:00-06:00,no2,0.019,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8382,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T17:00:00Z,2018-09-20T11:00:00-06:00,no2,0.015,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8392,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T16:00:00Z,2018-09-20T10:00:00-06:00,no2,0.017,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8398,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T16:00:00Z,2018-09-20T10:00:00-06:00,no2,0.013999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8410,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T15:00:00Z,2018-09-20T09:00:00-06:00,no2,0.016,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8411,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T15:00:00Z,2018-09-20T09:00:00-06:00,no2,0.009000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8423,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T14:00:00Z,2018-09-20T08:00:00-06:00,no2,0.017,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8425,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T14:00:00Z,2018-09-20T08:00:00-06:00,no2,0.01,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8440,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T13:00:00Z,2018-09-20T07:00:00-06:00,no2,0.015,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8442,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T13:00:00Z,2018-09-20T07:00:00-06:00,no2,0.021,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8456,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T12:00:00Z,2018-09-20T06:00:00-06:00,no2,0.015,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8472,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T11:00:00Z,2018-09-20T05:00:00-06:00,no2,0.013000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8475,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T11:00:00Z,2018-09-20T05:00:00-06:00,no2,0.017,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8480,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T10:00:00Z,2018-09-20T04:00:00-06:00,no2,0.012,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8485,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T10:00:00Z,2018-09-20T04:00:00-06:00,no2,0.012,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8492,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T09:00:00Z,2018-09-20T03:00:00-06:00,no2,0.008,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8501,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T09:00:00Z,2018-09-20T03:00:00-06:00,no2,0.012,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8514,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T07:00:00Z,2018-09-20T01:00:00-06:00,no2,0.013999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8515,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T07:00:00Z,2018-09-20T01:00:00-06:00,no2,0.018000000000000002,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8526,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T06:00:00Z,2018-09-20T00:00:00-06:00,no2,0.016,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8534,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T06:00:00Z,2018-09-20T00:00:00-06:00,no2,0.013000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8556,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T04:00:00Z,2018-09-19T22:00:00-06:00,no2,0.011000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8557,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T04:00:00Z,2018-09-19T22:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8570,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T03:00:00Z,2018-09-19T21:00:00-06:00,no2,0.01,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8572,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T03:00:00Z,2018-09-19T21:00:00-06:00,no2,0.018000000000000002,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8589,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T02:00:00Z,2018-09-19T20:00:00-06:00,no2,0.015,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8591,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T02:00:00Z,2018-09-19T20:00:00-06:00,no2,0.009000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8602,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T01:00:00Z,2018-09-19T19:00:00-06:00,no2,0.02,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8606,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T01:00:00Z,2018-09-19T19:00:00-06:00,no2,0.008,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8607,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-20T00:00:00Z,2018-09-19T18:00:00-06:00,no2,0.009000000000000001,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8622,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-20T00:00:00Z,2018-09-19T18:00:00-06:00,no2,0.024,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8625,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-19T23:00:00Z,2018-09-19T17:00:00-06:00,no2,0.005,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8633,Denver - CAMP - 2105,Denver-Aurora,US,2018-09-19T23:00:00Z,2018-09-19T17:00:00-06:00,no2,0.013000000000000001,ppm,39.751098999999996,-104.98719799999999,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
8641,Welby - 78th Ave. &,Denver-Aurora,US,2018-09-19T22:00:00Z,2018-09-19T16:00:00-06:00,no2,0.006999999999999999,ppm,39.8392,-104.9489,"[{""url"":""http://www.airnow.gov/"",""name"":""US EPA AirNow""},{""name"":""Colorado Department of Public Health and Environment""}]"
